Close,MA_50,MA_20,EMA_10,RSI,BB_Upper,BB_Lower,Daily_Return,Volatility,Day_of_Week,Month
-0.8039382802200066,-0.7906713939316449,-0.8035605972430337,-0.8066486012368169,-0.3440081213831287,-0.8270565424963303,-0.769867883680285,-0.14315572927224202,-0.8865692536180113,-0.024629689834384252,-1.3211624163368572
-0.8004480059349194,-0.7906713939316449,-0.8021450737216972,-0.8051054497285135,0.06496942057639508,-0.8275366414834288,-0.7661119306122784,0.20982827981035157,-0.901708771599019,0.6918045232893207,-1.3211624163368572
-0.8023595225988285,-0.7906713939316449,-0.8018120098176077,-0.8041961259365012,0.35841821237229426,-0.8270299531099213,-0.7659958713389909,-0.2454096355040936,-0.899928249459115,1.4082387364130258,-1.3211624163368572
-0.7802370314901645,-0.7906713939316449,-0.8002451236575517,-0.7993638229088192,0.758026788783574,-0.8216143286192439,-0.769206158345157,1.7771950444219802,-0.8654100177005157,-1.4574981160817941,-1.3211624163368572
-0.7848167923785484,-0.7906713939316449,-0.7993797629420424,-0.7962564756619711,0.3893516711654814,-0.8188057389588091,-0.7707532170051785,-0.44827807032889216,-0.8479185619152366,-0.7410639029580892,-1.3211624163368572
-0.7717429531389887,-0.7906713939316449,-0.7976544361591585,-0.7912980111361078,0.38889758085761655,-0.8128365015937408,-0.7742955494999161,0.9634940418384259,-0.8098582208747657,-0.024629689834384252,-1.3211624163368572
-0.7590474901230234,-0.7906713939316449,-0.7953364709499715,-0.7848949213091897,0.8029384598442677,-0.8044813659631761,-0.7794703093308208,0.8985790001372752,-0.7558316231949912,0.6918045232893207,-1.3211624163368572
-0.7666021233239448,-0.7906713939316449,-0.7929618702941784,-0.7810521512814961,0.5757516136466734,-0.7995130443051064,-0.7803226368643341,-0.6521562222110364,-0.7314468575989908,1.4082387364130258,-1.3211624163368572
-0.7569728914153617,-0.7906713939316449,-0.7896302166222045,-0.7761285522390101,0.9399877696548221,-0.7936621611251918,-0.780131082087017,0.6511149804503091,-0.7068897368011074,-0.7410639029580892,-1.3211624163368572
-0.7680439049694149,-0.7906713939316449,-0.7870941417381129,-0.7741461135987728,1.0338240096471887,-0.7908168757612519,-0.7779925561571355,-0.9116797604398149,-0.7020649861232597,-0.024629689834384252,-1.3211624163368572
-0.7700532509502768,-0.7906713939316449,-0.7851210392164808,-0.772895452249575,0.9054098819902063,-0.7883767674826094,-0.7766092854486936,-0.23958464717973937,-0.696358892830569,0.6918045232893207,-1.3211624163368572
-0.7675089421107995,-0.7906713939316449,-0.7836930430629008,-0.771401987033781,1.0047554199101696,-0.7858133931697588,-0.7765960643805876,0.11098844498188948,-0.6853539618462215,1.4082387364130258,-1.3211624163368572
-0.7824029641060473,-0.7906713939316449,-0.7828256595150871,-0.7729325263549046,0.37818693707437084,-0.7850979480985918,-0.775545390327774,-1.2270998011856644,-0.6859256942242052,-1.4574981160817941,-1.3211624163368572
-0.7879808776895068,-0.7906713939316449,-0.7821666096910167,-0.7752156030082265,0.04361704065675832,-0.7848120349178201,-0.7744278173350838,-0.5299360532382629,-0.6885819685873675,-0.7410639029580892,-1.3211624163368572
-0.7786647941643419,-0.7906713939316449,-0.7807322094021061,-0.7753619312166145,0.25093984236530925,-0.7840918953966131,-0.7721166946612772,0.6684406020787537,-0.6935195056454562,-0.024629689834384252,-1.3211624163368572
-0.8097575940513525,-0.7906713939316449,-0.7802066562223476,-0.781227708392004,-0.5209620670540295,-0.7849849587695279,-0.7698366025785827,-2.5391611267376284,-0.7053037266937932,0.6918045232893207,-1.3211624163368572
-0.7991367048564256,-0.7906713939316449,-0.7793119663673832,-0.7840642045470219,-0.284779532803144,-0.7860495885760833,-0.7665195974606668,0.8279036341649881,-0.7214357815426902,1.4082387364130258,-1.3211624163368572
-0.7958160577970699,-0.7906713939316449,-0.7781630966383398,-0.785771307372577,-0.6626129444318853,-0.7875907911555455,-0.7620445263627831,0.19171556601578582,-0.7436521615738823,-1.4574981160817941,-1.0257453623560406
-0.8071806588484753,-0.7906713939316449,-0.7779348740878852,-0.7892682444004544,-0.7803143657064204,-0.7880009893768363,-0.7610266604255734,-1.024811907517674,-0.7489624793594992,-0.7410639029580892,-1.0257453623560406
-0.8228771002450228,-0.7906713939316449,-0.778948899475061,-0.7950301299095403,-1.3251440535213348,-0.7859210005423957,-0.7658681035147488,-1.4250621549538016,-0.7231484613744394,-0.024629689834384252,-1.0257453623560406
-0.834215620115007,-0.7906713939316449,-0.7805134258784238,-0.8018397965156295,-1.8001983966929178,-0.7824898543651461,-0.773612888983631,-1.0985650413805443,-0.6814065844482216,0.6918045232893207,-1.0257453623560406
-0.8318343933192824,-0.7906713939316449,-0.7821352602911993,-0.8069712831921497,-1.6540262800560939,-0.7800776797418154,-0.7802232421297604,0.13492584136909055,-0.6480051234211966,1.4082387364130258,-1.0257453623560406
-0.8544918223999383,-0.7906713939316449,-0.784829101949341,-0.8153569414634788,-2.1369974438235495,-0.7748060638358354,-0.792770194260678,-2.16580950053531,-0.5816184889408305,-1.4574981160817941,-1.0257453623560406
-0.8303012777655914,-0.7906713939316449,-0.7874160807075145,-0.817747440506516,-1.3983274658327525,-0.7749421342612544,-0.7983788692853441,2.3022632907845018,-0.5626883281492677,-0.7410639029580892,-1.0257453623560406
-0.8316582457981958,-0.7906713939316449,-0.7898365275136433,-0.8199540756206891,-1.3913640728089867,-0.7750639582923141,-0.8036332943071894,-0.20935433994433178,-0.5449294504160165,-0.024629689834384252,-1.0257453623560406
-0.8179515894964443,-0.7906713939316449,-0.7922242746504573,-0.8192264681212245,-1.1474246159776629,-0.7776168026683731,-0.8058028816935158,1.1725655428477584,-0.548385375697622,0.6918045232893207,-1.0257453623560406
-0.8215397179851077,-0.7906713939316449,-0.7954534467254897,-0.8192942511188487,-1.0095758646993758,-0.7826194582859699,-0.8068164506735974,-0.4013209207193524,-0.5664253094408208,1.4082387364130258,-1.0257453623560406
-0.8127911987953347,-0.7906713939316449,-0.7978401830891372,-0.8177329541361479,-0.757648415371775,-0.7869194281020996,-0.8068192516618173,0.6933257583050776,-0.5849531189061289,-1.4574981160817941,-1.0257453623560406
-0.8101816372290576,-0.7906713939316449,-0.800589648134747,-0.8159732735693502,-0.8914570099409569,-0.7937594118706431,-0.8044852544398373,0.1410234830690725,-0.6225626243366216,-0.7410639029580892,-1.0257453623560406
-0.808876856445919,-0.7906713939316449,-0.8026996165445799,-0.814292407042404,-0.32421008297114406,-0.7988698354256877,-0.8028658975587902,0.02699106718739637,-0.65022907239416,-0.024629689834384252,-1.0257453623560406
-0.8250234719748396,-0.7910619861049428,-0.8055401026140255,-0.8159011015200298,-0.872447326681068,-0.8044635817867712,-0.8022791434696867,-1.470199890236415,-0.676385971558275,0.6918045232893207,-1.0257453623560406
-0.8218071994144155,-0.7909295942214025,-0.8083458661818523,-0.8166229280955983,-0.8749833316872738,-0.8117717935504856,-0.7994907805909828,0.20393068845226475,-0.7175951276784699,1.4082387364130258,-1.0257453623560406
-0.8129216793623109,-0.791019907103675,-0.8099228652174585,-0.8155714394560856,-0.4626304644162271,-0.8160357559066661,-0.7977298820963198,0.7061506065825606,-0.7421049345287902,-1.4574981160817941,-1.0257453623560406
-0.8159356983336037,-0.7911378429639043,-0.8113673796678903,-0.8152681314220696,-0.1833972959968321,-0.8196960818642696,-0.7964209688288909,-0.34688306077245007,-0.7624396161903575,-0.7410639029580892,-1.0257453623560406
-0.8270980706825013,-0.7916980402109388,-0.8138700810338894,-0.817082814292526,-0.17911345104225693,-0.8268903250322148,-0.7930970026278836,-1.0625246351990973,-0.8050212077504998,-0.024629689834384252,-1.0257453623560406
-0.8299098609512863,-0.7922416346248403,-0.8149114127282159,-0.8190871831307134,-0.29882140716702166,-0.8278638453514499,-0.7942164068462104,-0.33981858075354093,-0.8053228973347855,0.6918045232893207,-1.0257453623560406
-0.8219768266401469,-0.7926380950361769,-0.8160916344290184,-0.8192610698230834,0.5040419830839424,-0.8307450583733125,-0.7932825235865182,0.6388104525703376,-0.8209937434195408,1.4082387364130258,-1.0257453623560406
-0.819132410007962,-0.7927823664436511,-0.8172964644699189,-0.8188776829835946,0.01909350307971196,-0.8347059295671958,-0.7910659977523165,0.16816000670547118,-0.8457823651121161,-1.4574981160817941,-1.0257453623560406
-0.8211287153981133,-0.7927753532767731,-0.8180172048923994,-0.8189329267990346,-0.004113029871266794,-0.8365150740247178,-0.7904341938187639,-0.26175399185058323,-0.8557802675336631,-0.7410639029580892,-1.0257453623560406
-0.8086941886294771,-0.7925904338925841,-0.8172843287620645,-0.8166801838756089,-0.04068103962325161,-0.8348834469574616,-0.7908189683667193,1.0200455218922981,-0.8474072584049885,-0.024629689834384252,-1.0257453623560406
-0.7965989163123036,-0.7923350961979174,-0.8153405540939164,-0.8126017835305991,0.39867169721602097,-0.8310351282784075,-0.7912458370663226,0.9515040834069995,-0.8293314155680698,0.6918045232893207,-0.730328308375224
-0.7920126351285646,-0.7922663955536908,-0.8132828372557209,-0.8084173503181666,0.3031507920411541,-0.826700236308966,-0.7920210694888032,0.29461780332385046,-0.8079456937846838,-1.4574981160817941,-0.730328308375224
-0.7953006807111438,-0.7921810920763311,-0.8102242427973417,-0.8056013650375171,0.11633751231593864,-0.8273804829381958,-0.7843478375213724,-0.3543177281411157,-0.8375792074976993,-0.7410639029580892,-0.730328308375224
-0.7879417310307515,-0.7919004207154022,-0.8080353903574983,-0.8019374184051262,0.263192013246217,-0.8233909913922489,-0.7844022976291878,0.5221348121375966,-0.8201906435962922,-0.024629689834384252,-0.730328308375224
-0.7834141573918335,-0.791395613564107,-0.8055424649426606,-0.7981029330367635,1.0242817232200954,-0.8192751464496886,-0.7839342407901392,0.28095593954496384,-0.8040755858641346,0.6918045232893207,-0.730328308375224
-0.7812482496625743,-0.7905470170959651,-0.8036458866943459,-0.7945653597861966,1.0062162773179781,-0.8148097363189661,-0.7852310288183545,0.08776663393063999,-0.7803123067718062,1.4082387364130258,-0.730328308375224
-0.7601369767263201,-0.7893115493367574,-0.8004730118555594,-0.7877695473604961,1.1923460297108648,-0.8057357917410267,-0.7893871389488037,1.5922035686901315,-0.7267315028389794,-1.4574981160817941,-0.730328308375224
-0.7478590365927047,-0.7877716517147371,-0.7971177606166541,-0.7799403325225429,1.4650460923564514,-0.7950494716697005,-0.7951335514278056,0.8383943621908865,-0.6606657527508265,-0.7410639029580892,-0.730328308375224
-0.7583624609247425,-0.7866037396709167,-0.7944400990450045,-0.7754756794687643,1.493902134964541,-0.7888014349040166,-0.7968945321576546,-0.8518523189356176,-0.6276021367094595,-0.024629689834384252,-0.730328308375224
-0.7359137808419498,-0.7851263878133864,-0.7906698649805575,-0.7676741898608919,1.7761417393568097,-0.7782429033785605,-0.8015558845613621,1.59607372224674,-0.5658630295545437,0.6918045232893207,-0.730328308375224
-0.7417787616274063,-0.7837626787424257,-0.7863683461638282,-0.7623750211031288,1.4953448641798281,-0.77112576576677,-0.8007671958978874,-0.5012090832607579,-0.5379248472557597,1.4082387364130258,-0.730328308375224
-0.7561508862413728,-0.7827908503674433,-0.7829756757422219,-0.7606953545877484,0.97745580446518,-0.7675715869820235,-0.7975939708561609,-1.1188227439283729,-0.5336444849491019,-1.4574981160817941,-0.730328308375224
-0.7611220639440617,-0.7818861474723092,-0.780299024943739,-0.7602397723596247,0.8879677485610229,-0.7649329913155142,-0.7948854404013771,-0.45562658054069904,-0.5316942639189493,-0.7410639029580892,-0.730328308375224
-0.7561834877181492,-0.7813584401062719,-0.7772114382702936,-0.7589543577511817,0.7960685028799925,-0.7622398840217123,-0.7913267408357344,0.287140755002719,-0.5324674121624932,-0.024629689834384252,-0.730328308375224
-0.7694987272055955,-0.7810223791955876,-0.7742350970858137,-0.7603633559739481,0.2394294050038263,-0.7625285026930271,-0.7843223886252066,-1.0772317354788519,-0.5580850499350494,0.6918045232893207,-0.730328308375224
-0.7586690890128054,-0.7807355535009062,-0.7705538599269275,-0.759514819104697,0.34117827897586794,-0.7629244953550667,-0.7756108326208047,0.7491141917148262,-0.5901062246783877,1.4082387364130258,-0.730328308375224
-0.7531172814973907,-0.7806054514750448,-0.7669956683264432,-0.7577945689467157,0.5085849867832437,-0.7627177327801041,-0.7679208213569471,0.3308136538096705,-0.615974149735067,-1.4574981160817941,-0.730328308375224
-0.755628963973468,-0.7803647128515458,-0.7637142433938023,-0.7568512589221128,0.3326798501722407,-0.7635389395262815,-0.7595753265285589,-0.27102090072611046,-0.6485546601532399,-0.7410639029580892,-0.730328308375224
-0.7583690061067213,-0.7803953420184347,-0.7604712497030002,-0.7565858288218953,0.18772221964587193,-0.7663511633803859,-0.7488489678660414,-0.2891705072798676,-0.6980034290593671,-0.024629689834384252,-0.730328308375224
-0.7571164125730485,-0.7801556052759183,-0.7578060620495648,-0.7561371752379087,0.1718891303796103,-0.7682725845872864,-0.7405165917956157,0.008482867933193616,-0.7352814128990405,0.6918045232893207,-0.730328308375224
-0.7653430343815403,-0.7800522684868567,-0.7561909712684507,-0.7572904024386928,-0.4659922578978913,-0.7697600883410898,-0.7350668814662665,-0.6995944584418601,-0.7606577908497008,1.4082387364130258,-0.730328308375224
-0.7698510222477689,-0.7801036510586657,-0.755045810279627,-0.759067043300829,-0.898683906485177,-0.771187932119152,-0.7307405339655407,-0.4290053415297684,-0.7818679503455221,-1.4574981160817941,-0.43491125439440736
-0.7825204040823129,-0.7801062275580427,-0.754385412758001,-0.7628620029672936,-0.9418372078097309,-0.77290941969815,-0.7271329647617701,-1.062436113262977,-0.8018428677021927,-0.7410639029580892,-0.43491125439440736
-0.7797216544042386,-0.7799250296020703,-0.7539606552672689,-0.76544975160438,-1.6546421009398051,-0.7738514357654594,-0.7250173221896248,0.13781116097487658,-0.8132658854489447,-0.024629689834384252,-0.43491125439440736
-0.7780384973975054,-0.7799112893640281,-0.7536828778262586,-0.7672559474079266,-1.4788796768262702,-0.7743922358249832,-0.7237269862528918,0.04786744617018615,-0.8200873662790742,0.6918045232893207,-0.43491125439440736
-0.7704903596053159,-0.7790498109449856,-0.7531269834479075,-0.7673388226989901,-0.8288769178178468,-0.7751632886290063,-0.7215302960251716,0.5093712868009032,-0.8310553714109431,1.4082387364130258,-0.43491125439440736
-0.784751564538372,-0.7787342173435076,-0.7543988974493819,-0.77004214843856,-1.063549580471692,-0.7741803371849304,-0.725588527945588,-1.1870211313150663,-0.8126961572442786,-1.4574981160817941,-0.43491125439440736
-0.7836947042984753,-0.7784682886475874,-0.7562506403205274,-0.772058649076952,-1.218531475869796,-0.775093581129477,-0.7285924233821487,-0.0005678271505280419,-0.8061804364488722,-0.7410639029580892,-0.43491125439440736
-0.7979885107083079,-0.7782666233824087,-0.7582982442831727,-0.7763500567815456,-1.2398088305326838,-0.7733444517324383,-0.7353321546269711,-1.2285943182620929,-0.7751872198528252,-0.024629689834384252,-0.43491125439440736
-0.8004219247534983,-0.7777739823967456,-0.761631585149033,-0.7803109116477058,-1.7926656316545784,-0.7760394719766375,-0.7394373037107094,-0.28771766847089947,-0.7725208121926277,0.6918045232893207,-0.43491125439440736
-0.7853452349418085,-0.7767018217836811,-0.7638828033220352,-0.7807653880494358,-1.344908955100632,-0.7799234881866013,-0.7396527933945682,1.1770991118519243,-0.7885153053449845,1.4082387364130258,-0.43491125439440736
-0.7873676464000045,-0.7757262719804824,-0.7654958725568158,-0.7815109808242269,-1.3350283499862732,-0.781424004143287,-0.741396105193693,-0.24781434348703066,-0.7889178796549443,-1.4574981160817941,-0.43491125439440736
-0.7912754435674413,-0.7743393765990656,-0.7670539935388772,-0.7828431853488181,-1.358436220073777,-0.7822888744574431,-0.7438042132796964,-0.4009996922985152,-0.7842668053073458,-0.7410639029580892,-0.43491125439440736
-0.7899706627843027,-0.7734545688217099,-0.7687998842832212,-0.7836920429875536,-1.3562493486772147,-0.7843207022001656,-0.7451858958739,0.021184559504919032,-0.7882182907652566,-0.024629689834384252,-0.43491125439440736
-0.7757029375558913,-0.772226973062506,-0.7691204755550672,-0.7817498392180137,-0.6427587968440236,-0.7847563888338106,-0.7453620658850468,1.0753437622858217,-0.7894835478388051,0.6918045232893207,-0.43491125439440736
-0.7658062242180005,-0.7710829631144104,-0.7694892740199134,-0.7783318174635628,-0.23203900221244897,-0.7857822977078188,-0.7449146608951227,0.6896370757040534,-0.7954631895380083,1.4082387364130258,-0.43491125439440736
-0.7496204620303247,-0.769505136516925,-0.7693085822417389,-0.772544070866829,0.5296275118187689,-0.7850165644129083,-0.7454598128544596,1.1500465274954974,-0.7902650533674378,-1.4574981160817941,-0.43491125439440736
-0.7486875620620489,-0.7680987757072845,-0.7689498979384141,-0.7676362387783094,0.49478448667154473,-0.7835821879792871,-0.7464358589066604,-0.01696315940182613,-0.7806849339320999,-0.7410639029580892,-0.43491125439440736
-0.7473240737340893,-0.7667197523258713,-0.7683791711711265,-0.7633687625634815,0.4886901833792838,-0.7814624883471469,-0.7477874236317797,0.014367666084610481,-0.7668436144719866,-0.024629689834384252,-0.43491125439440736
-0.7528563203634382,-0.7654907255421141,-0.7681590386639179,-0.7608995689168907,0.14389624046473565,-0.7807325347045413,-0.7482001686309944,-0.48854083352676175,-0.7622604703790088,0.6918045232893207,-0.43491125439440736
-0.7331150809371224,-0.7634743600780085,-0.7664937178574996,-0.7552310720630562,1.0103624610927806,-0.774649294941124,-0.7520177453498363,1.373141801395258,-0.7227508743697842,1.4082387364130258,-0.43491125439440736
-0.7325931586692176,-0.7615171055918748,-0.7645684856044785,-0.7504967580086214,1.0030081649040266,-0.7689237455227511,-0.7548117408019237,-0.04857440974165779,-0.6883451178776601,-0.7410639029580892,-0.13949420041359076
-0.7191865852735503,-0.7594606643424823,-0.7612958258498325,-0.7441456484297775,1.74989434227323,-0.7605581509719331,-0.7578674296570073,0.8578502498561763,-0.6416472626795711,-0.024629689834384252,-0.13949420041359076
-0.7141893015028168,-0.7572284642315852,-0.7579095608495279,-0.7380257711824548,1.8934510284610633,-0.752361697603503,-0.7604598642060638,0.2554689557305509,-0.597290598305356,0.6918045232893207,-0.13949420041359076
-0.6983101425165804,-0.7544030037092603,-0.7537897432981686,-0.7300840768499313,1.8977899707546533,-0.7416872924592689,-0.7644840818712232,0.9853757506840559,-0.5372690175519168,1.4082387364130258,-0.13949420041359076
-0.6972467868679518,-0.7514925268972581,-0.7500050150551449,-0.7233898152377549,1.997649216774571,-0.7324621791986777,-0.7674610821408605,-0.016119416502719572,-0.4871395163794026,-1.4574981160817941,-0.13949420041359076
-0.7014742278275388,-0.7488488370683175,-0.7457018103305003,-0.7186939374219079,1.9825279150105837,-0.7255769225691663,-0.7663813491030116,-0.3598858999259996,-0.4612137547478165,-0.7410639029580892,-0.13949420041359076
-0.7040511879170395,-0.7463240860725573,-0.7415863766541094,-0.7153280864726839,1.8564114139799954,-0.7201603381000345,-0.763901396399884,-0.2542498549752595,-0.4464919815597126,-0.024629689834384252,-0.13949420041359076
-0.7023093233654852,-0.7437173238840834,-0.7366423288821032,-0.7122523059900494,1.7757395981630746,-0.7164707369764967,-0.7574314036465032,0.029485004538583173,-0.4530997204249485,0.6918045232893207,-0.13949420041359076
-0.6918645568050216,-0.7411542147692876,-0.7310328245787542,-0.7078055302988289,1.7796980094209087,-0.7126309377730354,-0.7496613917729967,0.600540557589117,-0.4635836800929569,1.4082387364130258,-0.13949420041359076
-0.6868151106714457,-0.7387456830594739,-0.7259414598326371,-0.7032341046338445,1.6895284062018323,-0.7078008388731234,-0.7442753827831555,0.23879942302554732,-0.4615026408411144,-1.4574981160817941,-0.13949420041359076
-0.6928235877279655,-0.7365695882836005,-0.7210560677675991,-0.7006042340597024,1.3657506705436362,-0.7055477103857097,-0.7361567216147459,-0.4668967971880595,-0.4800400920115263,-0.7410639029580892,-0.13949420041359076
-0.6922560233925736,-0.7343089058156366,-0.7159394195466355,-0.6983476339718317,1.356016095794722,-0.7052440195996166,-0.7251064424633019,-0.04882948482010979,-0.5171830344581858,-0.024629689834384252,-0.13949420041359076
-0.670153118056599,-0.731724757746191,-0.7097480661132529,-0.6924166334915411,1.8183218717489802,-0.7028271395200876,-0.714274175141492,1.334702409556192,-0.5444572018984016,0.6918045232893207,-0.13949420041359076
-0.6706358687791252,-0.7292505304891143,-0.7043189166636893,-0.6876532106936859,1.6428386817055018,-0.7004023395153606,-0.7051538776263033,-0.11494541246170589,-0.5657400032588061,1.4082387364130258,-0.13949420041359076
-0.6761550748177635,-0.7269449058788072,-0.6996863567751748,-0.6847758326250069,1.3555355458413942,-0.6992990212967588,-0.6961753324419748,-0.42416777220110297,-0.5922265690123052,-1.4574981160817941,-0.13949420041359076
-0.6641642018861451,-0.7248393724612687,-0.69527056014998,-0.680205660519074,1.3382317140450406,-0.6953020805501675,-0.6912657985592674,0.6592423030351443,-0.59207933637285,-0.7410639029580892,-0.13949420041359076
-0.6597149215647375,-0.7229055909272889,-0.6906730609734444,-0.6756441868137435,1.3313907666710911,-0.691686645725495,-0.6854778345766239,0.184220829172001,-0.5966335249393061,-0.024629689834384252,-0.13949420041359076
-0.6558462461694324,-0.720656501887545,-0.6859461108172051,-0.6711971277266349,1.157950126228569,-0.6886276015187222,-0.6787114627706065,0.14694799341827505,-0.6069909755763955,0.6918045232893207,-0.13949420041359076
-0.6603999009897715,-0.7189998133341348,-0.6811685937112728,-0.6684001555782657,0.905026927008571,-0.6891710813184273,-0.6673689657990227,-0.35664207644155965,-0.6488029907450286,1.4082387364130258,-0.13949420041359076
-0.6355047662710779,-0.7166682828661379,-0.6761247584514651,-0.6615110191128063,1.4484437627999975,-0.6828468443994163,-0.6639402006800227,1.4114979702640593,-0.6334698738854112,-1.4574981160817941,-0.13949420041359076
-0.6344152796677812,-0.7139975422506679,-0.6710515953381734,-0.6556731121216511,1.5753782960611895,-0.6781452067961234,-0.6584356878327984,-0.022959148029813605,-0.6323550063202241,-0.7410639029580892,-0.13949420041359076
-0.6350480967299729,-0.7112316229418538,-0.6667038921607483,-0.6510135894887795,1.53017516749265,-0.6735011403721859,-0.6544799502931901,-0.12149498064173862,-0.626098986352758,-0.024629689834384252,-0.13949420041359076
-0.6295811028274239,-0.7084541107508038,-0.6623319175676143,-0.6461909339108443,1.4808579661935863,-0.668508508848568,-0.6509018500866095,0.22740339044552216,-0.6170261883776504,0.6918045232893207,0.15592285356722585
-0.622404845850097,-0.7052270384563412,-0.6584096495876121,-0.6409189283527065,1.5025373171536616,-0.6619247657373051,-0.650299279128366,0.3209274028927983,-0.5907398750817198,1.4082387364130258,0.15592285356722585
-0.6168856398114586,-0.7021164709975546,-0.654257133652909,-0.6355855014028455,1.8436615173644162,-0.6553150227633958,-0.6492147287477601,0.22292351519484296,-0.5660186407084203,-0.7410639029580892,0.15592285356722585
-0.6254123445260346,-0.6993147700690817,-0.6503267743436898,-0.6327975521810327,1.4376410322363464,-0.6518303149830971,-0.6447546659574085,-0.5567102443945279,-0.5665156445189768,-0.024629689834384252,0.15592285356722585
-0.6376511380008948,-0.6967264708818648,-0.6468956726802451,-0.6327782730548738,0.6114143526718068,-0.6513676856374351,-0.6376654681768084,-0.7727733287372061,-0.5891898257526101,0.6918045232893207,0.15592285356722585
-0.6338020732649025,-0.6939936141914598,-0.6433556852845279,-0.6320511791029495,0.70212241414572,-0.6511955308803592,-0.6299732347027478,0.1359526403068051,-0.6152146809517381,1.4082387364130258,0.15592285356722585
